t	Ax	Ay	Az	wx	wy	wz	ax	ay	az	R11	R12	R13	R21	R22	R23	R31	R32	R33
0.2010	3.534	10.844	-18.486	-10.8779	1.1147	-9.2634	0.3361	-0.1141	-0.1680	0.776	0.373	0.518	-0.076	0.863	-0.513	-0.630	0.361	0.697
0.2011	5.147	11.414	-16.249	-10.8597	1.0787	-9.2600	0.1823	-0.3592	0.0338	0.776	0.374	0.517	-0.077	0.863	-0.512	-0.630	0.360	0.697
0.2012	7.741	16.276	-22.058	-10.8772	1.0562	-9.2221	-0.1753	-0.2250	0.3794	0.776	0.375	0.517	-0.078	0.863	-0.512	-0.630	0.359	0.698
0.2013	9.059	19.945	-29.348	-10.9167	1.0666	-9.1783	-0.3948	0.1040	0.4375	0.776	0.375	0.516	-0.080	0.863	-0.512	-0.630	0.358	0.698
0.2014	8.132	18.066	-29.185	-10.9415	1.0930	-9.1658	-0.2478	0.2635	0.1248	0.776	0.376	0.516	-0.081	0.863	-0.511	-0.630	0.357	0.699
0.2015	6.045	12.580	-22.006	-10.9365	1.1144	-9.1857	0.0503	0.2137	-0.1985	0.776	0.377	0.516	-0.083	0.863	-0.511	-0.630	0.356	0.699
0.2016	4.003	10.243	-17.535	-10.9227	1.1227	-9.2015	0.1376	0.0836	-0.1581	0.776	0.378	0.515	-0.084	0.863	-0.511	-0.630	0.355	0.700
0.2017	2.356	13.312	-21.746	-10.9093	1.1326	-9.1932	0.1343	0.0986	0.0829	0.775	0.379	0.515	-0.085	0.863	-0.511	-0.630	0.354	0.700
0.2018	1.823	15.734	-29.620	-10.8780	1.1620	-9.1771	0.3131	0.2942	0.1606	0.775	0.380	0.514	-0.087	0.863	-0.510	-0.630	0.353	0.701
0.2019	2.662	13.554	-35.184	-10.8348	1.1896	-9.1669	0.4314	0.2760	0.1023	0.775	0.380	0.514	-0.088	0.864	-0.510	-0.630	0.352	0.701
0.2020	3.515	10.647	-38.057	-10.8099	1.1915	-9.1630	0.2495	0.0187	0.0390	0.775	0.381	0.514	-0.090	0.864	-0.510	-0.630	0.351	0.702
0.2021	4.246	11.042	-38.819	-10.8058	1.1961	-9.1599	0.0409	0.0462	0.0316	0.775	0.382	0.513	-0.091	0.864	-0.509	-0.630	0.350	0.702
0.2022	6.702	13.789	-38.806	-10.7850	1.2353	-9.1566	0.2079	0.3921	0.0325	0.775	0.383	0.513	-0.092	0.864	-0.509	-0.630	0.349	0.703
0.2023	10.907	16.969	-40.956	-10.7034	1.2981	-9.1835	0.8157	0.6279	-0.2690	0.774	0.384	0.513	-0.094	0.864	-0.509	-0.630	0.348	0.703
0.2024	14.066	20.340	-43.116	-10.5611	1.3624	-9.2686	1.4233	0.6426	-0.8511	0.774	0.385	0.512	-0.095	0.864	-0.509	-0.630	0.347	0.703
0.2025	14.530	23.240	-39.599	-10.4226	1.4097	-9.3696	1.3850	0.4738	-1.0099	0.774	0.385	0.512	-0.097	0.864	-0.508	-0.630	0.346	0.704
0.2026	13.588	25.558	-33.833	-10.3725	1.4240	-9.4050	0.5007	0.1427	-0.3543	0.774	0.386	0.511	-0.098	0.864	-0.508	-0.630	0.345	0.704
0.2027	12.713	28.527	-33.318	-10.4295	1.4169	-9.3624	-0.5695	-0.0709	0.4262	0.774	0.387	0.511	-0.099	0.864	-0.508	-0.630	0.344	0.705
0.2028	13.027	30.933	-33.848	-10.5212	1.4163	-9.3070	-0.9174	-0.0061	0.5538	0.774	0.388	0.511	-0.101	0.864	-0.508	-0.630	0.343	0.705
0.2029	15.377	29.997	-28.855	-10.5754	1.4206	-9.2819	-0.5421	0.0424	0.2508	0.773	0.389	0.510	-0.102	0.864	-0.507	-0.630	0.342	0.706
0.2030	18.040	26.417	-24.800	-10.5867	1.4114	-9.2748	-0.1125	-0.0916	0.0717	0.773	0.390	0.510	-0.103	0.864	-0.507	-0.630	0.341	0.706
0.2031	18.246	23.671	-28.642	-10.5740	1.3910	-9.2665	0.1271	-0.2035	0.0826	0.773	0.391	0.510	-0.105	0.864	-0.507	-0.630	0.340	0.707
0.2032	14.539	23.587	-34.255	-10.5476	1.3689	-9.2512	0.2631	-0.2215	0.1530	0.773	0.391	0.509	-0.106	0.864	-0.506	-0.630	0.339	0.707
0.2033	7.932	23.790	-34.936	-10.5230	1.3485	-9.2342	0.2469	-0.2039	0.1706	0.773	0.392	0.509	-0.108	0.864	-0.506	-0.630	0.338	0.708
0.2034	5.831	19.755	-34.550	-10.5139	1.3378	-9.2331	0.0906	-0.1075	0.0106	0.772	0.393	0.508	-0.109	0.864	-0.506	-0.630	0.338	0.708
0.2035	14.018	13.138	-37.703	-10.5236	1.3379	-9.2484	-0.0970	0.0012	-0.1532	0.772	0.394	0.508	-0.110	0.864	-0.506	-0.630	0.337	0.709
0.2036	21.354	12.910	-40.957	-10.5391	1.3451	-9.2548	-0.1546	0.0719	-0.0638	0.772	0.395	0.508	-0.112	0.864	-0.505	-0.630	0.336	0.709
0.2037	15.415	19.659	-38.951	-10.5340	1.3712	-9.2456	0.0510	0.2608	0.0919	0.772	0.396	0.507	-0.113	0.864	-0.505	-0.630	0.335	0.710
0.2038	5.073	21.032	-31.954	-10.5102	1.4277	-9.2314	0.2376	0.5655	0.1424	0.772	0.396	0.507	-0.115	0.864	-0.505	-0.630	0.334	0.710
0.2039	0.382	13.301	-26.100	-10.5034	1.4949	-9.1990	0.0685	0.6723	0.3235	0.772	0.397	0.507	-0.116	0.864	-0.505	-0.630	0.333	0.710
0.2040	-1.962	7.841	-27.938	-10.5229	1.5284	-9.1293	-0.1953	0.3350	0.6972	0.771	0.398	0.506	-0.117	0.864	-0.504	-0.630	0.332	0.711
0.2041	1.817	9.232	-37.067	-10.5307	1.5145	-9.0450	-0.0783	-0.1393	0.8427	0.771	0.399	0.506	-0.119	0.864	-0.504	-0.630	0.331	0.711
0.2042	14.546	11.610	-46.470	-10.4810	1.5033	-9.0137	0.4977	-0.1120	0.3137	0.771	0.400	0.506	-0.120	0.864	-0.504	-0.630	0.330	0.712
0.2043	18.385	14.451	-49.015	-10.3665	1.5552	-9.0986	1.1449	0.5190	-0.8492	0.771	0.401	0.505	-0.121	0.864	-0.503	-0.630	0.329	0.712
0.2044	5.349	18.733	-43.328	-10.2411	1.6628	-9.2797	1.2535	1.0760	-1.8115	0.771	0.402	0.505	-0.123	0.863	-0.503	-0.630	0.328	0.713
0.2045	-4.352	20.009	-37.500	-10.1828	1.7459	-9.4261	0.5833	0.8306	-1.4633	0.770	0.402	0.504	-0.124	0.863	-0.503	-0.630	0.327	0.713
0.2046	-1.418	18.495	-38.852	-10.2102	1.7477	-9.4308	-0.2738	0.0189	-0.0470	0.770	0.403	0.504	-0.125	0.863	-0.503	-0.630	0.326	0.714
0.2047	1.824	18.818	-43.239	-10.2680	1.7046	-9.3389	-0.5782	-0.4319	0.9185	0.770	0.404	0.504	-0.127	0.863	-0.502	-0.630	0.325	0.714
0.2048	3.445	19.429	-45.718	-10.2968	1.6702	-9.2560	-0.2882	-0.3439	0.8294	0.770	0.405	0.503	-0.128	0.863	-0.502	-0.630	0.324	0.714
0.2049	6.916	18.099	-46.653	-10.2745	1.6519	-9.2228	0.2234	-0.1830	0.3316	0.769	0.406	0.503	-0.130	0.863	-0.502	-0.630	0.323	0.715
0.2050	3.890	19.559	-44.961	-10.2247	1.6562	-9.2213	0.4974	0.0433	0.0151	0.769	0.407	0.503	-0.131	0.863	-0.502	-0.630	0.322	0.715
0.2051	-5.127	25.080	-41.805	-10.2011	1.6984	-9.2155	0.2366	0.4222	0.0584	0.769	0.408	0.502	-0.132	0.863	-0.501	-0.630	0.321	0.716
0.2052	-6.979	27.056	-42.447	-10.2209	1.7576	-9.1831	-0.1985	0.5922	0.3237	0.769	0.408	0.502	-0.134	0.863	-0.501	-0.630	0.320	0.716
0.2053	-2.644	21.960	-45.067	-10.2413	1.7951	-9.1370	-0.2039	0.3746	0.4608	0.768	0.409	0.502	-0.135	0.863	-0.501	-0.630	0.319	0.717
0.2054	-2.249	15.228	-42.985	-10.2271	1.7947	-9.1014	0.1423	-0.0044	0.3561	0.768	0.410	0.501	-0.136	0.863	-0.500	-0.630	0.318	0.717
0.2055	-2.867	11.302	-39.955	-10.2062	1.7585	-9.0763	0.2081	-0.3616	0.2510	0.768	0.411	0.501	-0.138	0.863	-0.500	-0.630	0.317	0.717
0.2056	0.365	9.761	-42.978	-10.2205	1.7097	-9.0584	-0.1427	-0.4884	0.1789	0.768	0.412	0.501	-0.139	0.863	-0.500	-0.630	0.316	0.718
0.2057	2.389	9.899	-46.563	-10.2539	1.6887	-9.0624	-0.3335	-0.2093	-0.0399	0.768	0.413	0.500	-0.140	0.863	-0.500	-0.630	0.315	0.718
0.2058	3.123	11.390	-45.093	-10.2563	1.7143	-9.0822	-0.0238	0.2558	-0.1977	0.767	0.413	0.500	-0.142	0.863	-0.499	-0.630	0.315	0.719
0.2059	7.545	12.722	-45.126	-10.2093	1.7664	-9.0854	0.4695	0.5212	-0.0328	0.767	0.414	0.500	-0.143	0.863	-0.499	-0.630	0.314	0.719
0.2060	10.773	13.910	-49.203	-10.1426	1.8130	-9.0654	0.6676	0.4661	0.2005	0.767	0.415	0.499	-0.144	0.863	-0.499	-0.630	0.313	0.720
0.2061	7.543	16.053	-50.154	-10.0940	1.8491	-9.0477	0.4855	0.3611	0.1767	0.767	0.416	0.499	-0.146	0.863	-0.499	-0.630	0.312	0.720
0.2062	4.290	17.954	-49.500	-10.0641	1.9001	-9.0577	0.2994	0.5098	-0.0996	0.766	0.417	0.499	-0.147	0.863	-0.498	-0.630	0.311	0.720
0.2063	5.369	19.539	-55.129	-10.0287	1.9742	-9.1033	0.3537	0.7404	-0.4560	0.766	0.418	0.498	-0.148	0.863	-0.498	-0.630	0.310	0.721
0.2064	5.888	22.765	-62.926	-9.9841	2.0439	-9.1624	0.4460	0.6971	-0.5908	0.766	0.418	0.498	-0.150	0.862	-0.498	-0.630	0.309	0.721
0.2065	5.264	25.373	-64.104	-9.9376	2.0871	-9.1929	0.4653	0.4322	-0.3057	0.766	0.419	0.498	-0.151	0.862	-0.497	-0.630	0.308	0.722
0.2066	7.201	23.740	-59.446	-9.8889	2.1056	-9.1789	0.4865	0.1851	0.1398	0.765	0.420	0.498	-0.152	0.862	-0.497	-0.630	0.307	0.722
0.2067	7.829	20.405	-51.636	-9.8553	2.1085	-9.1447	0.3362	0.0292	0.3421	0.765	0.421	0.497	-0.154	0.862	-0.497	-0.630	0.306	0.722
0.2068	3.864	19.365	-40.466	-9.8656	2.1033	-9.1082	-0.1028	-0.0520	0.3657	0.765	0.422	0.497	-0.155	0.862	-0.497	-0.630	0.305	0.723
0.2069	2.199	20.006	-31.013	-9.9212	2.0855	-9.0486	-0.5565	-0.1777	0.5953	0.764	0.423	0.497	-0.156	0.862	-0.496	-0.630	0.304	0.723
0.2070	5.437	20.492	-28.914	-9.9865	2.0472	-8.9627	-0.6529	-0.3833	0.8598	0.764	0.424	0.496	-0.158	0.862	-0.496	-0.630	0.303	0.723
0.2071	6.707	20.030	-30.189	-10.0133	2.0094	-8.8986	-0.2681	-0.3777	0.6404	0.764	0.424	0.496	-0.159	0.862	-0.496	-0.630	0.302	0.724
0.2072	5.827	17.782	-27.634	-9.9835	2.0138	-8.8888	0.2986	0.0441	0.0977	0.764	0.425	0.496	-0.160	0.862	-0.496	-0.630	0.301	0.724
0.2073	8.295	15.151	-21.764	-9.9268	2.0605	-8.9019	0.5669	0.4668	-0.1301	0.763	0.426	0.495	-0.162	0.862	-0.495	-0.630	0.300	0.725
0.2074	11.857	15.895	-19.918	-9.8936	2.0914	-8.8757	0.3323	0.3089	0.2616	0.763	0.427	0.495	-0.163	0.862	-0.495	-0.630	0.299	0.725
0.2075	11.536	19.276	-24.803	-9.9033	2.0765	-8.7965	-0.0977	-0.1490	0.7923	0.763	0.428	0.495	-0.164	0.862	-0.495	-0.630	0.298	0.725
0.2076	8.660	19.785	-30.957	-9.9253	2.0577	-8.7246	-0.2197	-0.1880	0.7188	0.763	0.429	0.495	-0.165	0.862	-0.494	-0.630	0.298	0.726
0.2077	5.947	16.680	-35.544	-9.9272	2.0670	-8.6991	-0.0188	0.0924	0.2548	0.762	0.429	0.494	-0.167	0.861	-0.494	-0.630	0.297	0.726
0.2078	3.886	14.216	-39.978	-9.9174	2.0808	-8.6876	0.0977	0.1384	0.1154	0.762	0.430	0.494	-0.168	0.861	-0.494	-0.630	0.296	0.727
0.2079	4.675	12.818	-42.214	-9.9248	2.0687	-8.6623	-0.0737	-0.1208	0.2523	0.762	0.431	0.494	-0.169	0.861	-0.494	-0.630	0.295	0.727
0.2080	8.586	9.717	-39.990	-9.9632	2.0346	-8.6392	-0.3842	-0.3407	0.2318	0.761	0.432	0.493	-0.171	0.861	-0.493	-0.630	0.294	0.727
0.2081	10.188	5.712	-36.397	-10.0078	2.0156	-8.6399	-0.4457	-0.1902	-0.0071	0.761	0.433	0.493	-0.172	0.861	-0.493	-0.630	0.293	0.728
0.2082	8.791	3.537	-34.522	-9.9985	2.0470	-8.6750	0.0931	0.3136	-0.3518	0.761	0.433	0.493	-0.173	0.861	-0.493	-0.630	0.292	0.728
0.2083	10.487	3.606	-34.247	-9.9062	2.1320	-8.7431	0.9226	0.8498	-0.6807	0.761	0.434	0.493	-0.174	0.861	-0.492	-0.630	0.291	0.729
0.2084	14.479	6.265	-37.806	-9.7809	2.2408	-8.8169	1.2531	1.0880	-0.7382	0.760	0.435	0.492	-0.176	0.861	-0.492	-0.630	0.290	0.729
0.2085	14.752	11.315	-46.415	-9.6909	2.3201	-8.8636	0.8996	0.7933	-0.4670	0.760	0.436	0.492	-0.177	0.861	-0.492	-0.630	0.289	0.729
0.2086	12.926	14.513	-53.201	-9.6630	2.3278	-8.8786	0.2794	0.0768	-0.1498	0.760	0.437	0.492	-0.178	0.861	-0.492	-0.630	0.288	0.730
0.2087	13.052	12.299	-53.109	-9.6959	2.2785	-8.8733	-0.3292	-0.4931	0.0532	0.759	0.437	0.492	-0.180	0.861	-0.491	-0.630	0.287	0.730
0.2088	12.700	7.227	-51.264	-9.7620	2.2154	-8.8523	-0.6615	-0.6303	0.2101	0.759	0.438	0.491	-0.181	0.860	-0.491	-0.630	0.286	0.730
0.2089	10.543	3.725	-51.627	-9.8099	2.1484	-8.8157	-0.4786	-0.6704	0.3663	0.759	0.439	0.491	-0.182	0.860	-0.491	-0.630	0.285	0.731
0.2090	9.910	2.996	-50.827	-9.8177	2.0879	-8.7689	-0.0781	-0.6051	0.4671	0.759	0.440	0.491	-0.183	0.860	-0.490	-0.630	0.284	0.731
0.2091	10.140	4.561	-48.415	-9.8070	2.0797	-8.7266	0.1069	-0.0818	0.4232	0.758	0.441	0.490	-0.185	0.860	-0.490	-0.630	0.283	0.732
0.2092	8.069	7.635	-48.545	-9.7947	2.1261	-8.6970	0.1227	0.4640	0.2959	0.758	0.442	0.490	-0.186	0.860	-0.490	-0.630	0.282	0.732
0.2093	6.507	10.043	-50.771	-9.7859	2.1685	-8.6640	0.0889	0.4244	0.3300	0.758	0.442	0.490	-0.187	0.860	-0.490	-0.630	0.282	0.732
0.2094	8.451	10.037	-51.148	-9.7835	2.1873	-8.6141	0.0239	0.1878	0.4993	0.757	0.443	0.490	-0.189	0.860	-0.489	-0.630	0.281	0.733
0.2095	9.723	8.662	-49.270	-9.7706	2.2127	-8.5679	0.1287	0.2540	0.4625	0.757	0.444	0.489	-0.190	0.860	-0.489	-0.630	0.280	0.733
0.2096	7.908	7.970	-47.303	-9.7348	2.2542	-8.5443	0.3580	0.4150	0.2352	0.757	0.445	0.489	-0.191	0.860	-0.489	-0.630	0.279	0.733
0.2097	7.444	8.408	-46.934	-9.6984	2.2979	-8.5294	0.3634	0.4366	0.1491	0.756	0.446	0.489	-0.192	0.859	-0.488	-0.630	0.278	0.734
0.2098	10.074	9.461	-49.240	-9.6812	2.3259	-8.5061	0.1726	0.2805	0.2332	0.756	0.446	0.489	-0.194	0.859	-0.488	-0.630	0.277	0.734
0.2099	12.411	10.488	-52.807	-9.6764	2.3192	-8.4840	0.0482	-0.0676	0.2212	0.756	0.447	0.488	-0.195	0.859	-0.488	-0.630	0.276	0.734
0.2100	13.397	9.809	-53.190	-9.6736	2.2813	-8.4819	0.0273	-0.3782	0.0205	0.756	0.448	0.488	-0.196	0.859	-0.487	-0.630	0.275	0.735
0.2101	14.568	6.575	-47.136	-9.6543	2.2485	-8.5016	0.1929	-0.3282	-0.1966	0.755	0.449	0.488	-0.197	0.859	-0.487	-0.630	0.274	0.735
0.2102	16.106	4.105	-38.253	-9.5917	2.2604	-8.5356	0.6266	0.1188	-0.3399	0.755	0.450	0.488	-0.199	0.859	-0.487	-0.630	0.273	0.736
0.2103	17.921	6.135	-36.835	-9.4963	2.3207	-8.5765	0.9535	0.6029	-0.4089	0.755	0.450	0.487	-0.200	0.859	-0.487	-0.630	0.272	0.736
0.2104	19.552	10.072	-46.058	-9.4173	2.3938	-8.6183	0.7901	0.7308	-0.4178	0.754	0.451	0.487	-0.201	0.859	-0.486	-0.630	0.271	0.736
0.2105	18.924	11.154	-55.522	-9.3887	2.4436	-8.6574	0.2863	0.4983	-0.3911	0.754	0.452	0.487	-0.202	0.859	-0.486	-0.630	0.270	0.737
0.2106	15.932	10.081	-58.179	-9.4069	2.4489	-8.6747	-0.1822	0.0531	-0.1732	0.754	0.453	0.487	-0.204	0.858	-0.486	-0.630	0.269	0.737
0.2107	13.833	9.818	-57.219	-9.4425	2.4028	-8.6498	-0.3558	-0.4608	0.2483	0.753	0.454	0.486	-0.205	0.858	-0.486	-0.630	0.268	0.737
0.2108	14.501	10.925	-53.298	-9.4660	2.3315	-8.5952	-0.2353	-0.7133	0.5466	0.753	0.454	0.486	-0.206	0.858	-0.485	-0.630	0.268	0.738
0.2109	16.613	12.458	-44.457	-9.4697	2.2830	-8.5397	-0.0370	-0.4846	0.5545	0.753	0.455	0.486	-0.207	0.858	-0.485	-0.630	0.267	0.738
0.2110	18.662	12.918	-35.630	-9.4599	2.2816	-8.5009	0.0982	-0.0148	0.3881	0.752	0.456	0.486	-0.209	0.858	-0.485	-0.630	0.266	0.738
0.2111	19.860	11.684	-32.200	-9.4393	2.3090	-8.4772	0.2059	0.2748	0.2376	0.752	0.457	0.485	-0.210	0.858	-0.484	-0.630	0.265	0.739
0.2112	19.835	10.104	-31.734	-9.4168	2.3264	-8.4484	0.2256	0.1735	0.2878	0.752	0.458	0.485	-0.211	0.858	-0.484	-0.630	0.264	0.739
0.2113	19.207	9.564	-32.727	-9.4218	2.3066	-8.3973	-0.0508	-0.1975	0.5112	0.751	0.458	0.485	-0.212	0.857	-0.484	-0.630	0.263	0.739
0.2114	18.053	9.424	-37.205	-9.4622	2.2683	-8.3417	-0.4035	-0.3832	0.5556	0.751	0.459	0.485	-0.213	0.857	-0.484	-0.630	0.262	0.740
0.2115	16.075	8.033	-41.487	-9.4935	2.2522	-8.3205	-0.3128	-0.1607	0.2120	0.751	0.460	0.484	-0.215	0.857	-0.483	-0.630	0.261	0.740
0.2116	15.000	5.524	-41.404	-9.4852	2.2510	-8.3356	0.0828	-0.0122	-0.1504	0.750	0.461	0.484	-0.216	0.857	-0.483	-0.630	0.260	0.740
0.2117	16.528	3.661	-41.040	-9.4612	2.2243	-8.3467	0.2397	-0.2672	-0.1111	0.750	0.461	0.484	-0.217	0.857	-0.483	-0.630	0.259	0.741
0.2118	19.321	3.108	-43.186	-9.4536	2.1752	-8.3384	0.0757	-0.4911	0.0831	0.750	0.462	0.484	-0.218	0.857	-0.482	-0.630	0.258	0.741
0.2119	20.365	3.433	-44.251	-9.4684	2.1445	-8.3446	-0.1480	-0.3068	-0.0627	0.749	0.463	0.484	-0.220	0.857	-0.482	-0.630	0.258	0.741
0.2120	17.900	4.349	-44.905	-9.4799	2.1516	-8.3867	-0.1144	0.0713	-0.4203	0.749	0.464	0.483	-0.221	0.856	-0.482	-0.630	0.257	0.742
0.2121	13.623	5.225	-49.156	-9.4478	2.1797	-8.4380	0.3207	0.2808	-0.5134	0.749	0.465	0.483	-0.222	0.856	-0.481	-0.629	0.256	0.742
0.2122	11.519	5.783	-54.678	-9.3715	2.1999	-8.4723	0.7628	0.2018	-0.3433	0.748	0.465	0.483	-0.223	0.856	-0.481	-0.629	0.255	0.742
0.2123	12.645	6.837	-57.642	-9.2896	2.2002	-8.5050	0.8192	0.0026	-0.3269	0.748	0.466	0.483	-0.225	0.856	-0.481	-0.629	0.254	0.743
0.2124	13.931	8.350	-58.603	-9.2212	2.1887	-8.5654	0.6846	-0.1140	-0.6036	0.748	0.467	0.482	-0.226	0.856	-0.481	-0.629	0.253	0.743
0.2125	13.625	9.168	-56.945	-9.1666	2.1666	-8.6480	0.5451	-0.2211	-0.8259	0.747	0.468	0.482	-0.227	0.856	-0.480	-0.629	0.252	0.744
0.2126	13.653	9.094	-50.560	-9.1417	2.1241	-8.7146	0.2498	-0.4251	-0.6664	0.747	0.468	0.482	-0.228	0.856	-0.480	-0.629	0.251	0.744
0.2127	15.816	8.628	-42.257	-9.1603	2.0663	-8.7289	-0.1862	-0.5781	-0.1429	0.747	0.469	0.482	-0.229	0.855	-0.480	-0.629	0.250	0.744
0.2128	19.042	7.853	-37.627	-9.2012	2.0099	-8.6816	-0.4087	-0.5646	0.4734	0.746	0.470	0.481	-0.231	0.855	-0.480	-0.629	0.249	0.745
0.2129	21.387	7.100	-37.574	-9.2238	1.9631	-8.5989	-0.2264	-0.4677	0.8267	0.746	0.471	0.481	-0.232	0.855	-0.479	-0.629	0.249	0.745
0.2130	22.105	6.640	-37.079	-9.2119	1.9408	-8.5287	0.1191	-0.2232	0.7023	0.746	0.472	0.481	-0.233	0.855	-0.479	-0.629	0.248	0.745
0.2131	20.793	6.740	-33.577	-9.1758	1.9650	-8.5034	0.3614	0.2425	0.2523	0.745	0.472	0.481	-0.234	0.855	-0.479	-0.629	0.247	0.746
0.2132	17.785	9.231	-33.955	-9.1414	2.0146	-8.5064	0.3433	0.4953	-0.0299	0.745	0.473	0.480	-0.236	0.854	-0.478	-0.629	0.246	0.746
0.2133	15.166	13.513	-42.884	-9.1360	2.0328	-8.5035	0.0541	0.1824	0.0293	0.745	0.474	0.480	-0.237	0.854	-0.478	-0.629	0.245	0.746
0.2134	14.282	13.680	-53.031	-9.1548	2.0026	-8.4975	-0.1883	-0.3024	0.0596	0.745	0.475	0.480	-0.238	0.854	-0.478	-0.629	0.244	0.747
0.2135	13.903	7.634	-58.209	-9.1733	1.9552	-8.5030	-0.1846	-0.4737	-0.0547	0.744	0.476	0.479	-0.239	0.854	-0.478	-0.629	0.243	0.747
0.2136	13.032	1.021	-59.380	-9.1829	1.9228	-8.5112	-0.0958	-0.3236	-0.0816	0.744	0.476	0.479	-0.240	0.854	-0.477	-0.629	0.242	0.747
0.2137	12.950	-2.551	-56.587	-9.1807	1.9140	-8.5152	0.0220	-0.0884	-0.0405	0.744	0.477	0.479	-0.242	0.854	-0.477	-0.629	0.242	0.748
0.2138	14.019	-4.210	-51.080	-9.1567	1.9159	-8.5268	0.2400	0.0193	-0.1163	0.743	0.478	0.479	-0.243	0.853	-0.477	-0.628	0.241	0.748
0.2139	13.847	-4.017	-47.596	-9.1223	1.9117	-8.5563	0.3439	-0.0426	-0.2950	0.743	0.479	0.478	-0.244	0.853	-0.477	-0.628	0.240	0.748
0.2140	11.448	-1.983	-45.844	-9.1058	1.8992	-8.6045	0.1653	-0.1249	-0.4817	0.743	0.479	0.478	-0.245	0.853	-0.476	-0.628	0.239	0.749
0.2141	9.554	0.487	-41.668	-9.1024	1.8923	-8.6674	0.0341	-0.0684	-0.6285	0.742	0.480	0.478	-0.246	0.853	-0.476	-0.628	0.238	0.749
0.2142	10.347	4.612	-39.594	-9.0821	1.9114	-8.7331	0.2026	0.1908	-0.6576	0.742	0.481	0.478	-0.248	0.853	-0.476	-0.628	0.237	0.749
0.2143	12.305	12.249	-46.997	-9.0270	1.9696	-8.7959	0.5511	0.5822	-0.6281	0.742	0.482	0.477	-0.249	0.852	-0.475	-0.628	0.236	0.750
0.2144	13.870	20.062	-57.197	-8.9379	2.0456	-8.8581	0.8908	0.7602	-0.6214	0.741	0.483	0.477	-0.250	0.852	-0.475	-0.628	0.235	0.750
0.2145	15.842	23.141	-59.407	-8.8516	2.0830	-8.9054	0.8636	0.3735	-0.4729	0.741	0.483	0.477	-0.251	0.852	-0.475	-0.628	0.235	0.750
0.2146	17.852	21.570	-57.102	-8.8244	2.0489	-8.9148	0.2715	-0.3405	-0.0945	0.740	0.484	0.477	-0.252	0.852	-0.475	-0.628	0.234	0.751
0.2147	19.034	18.205	-56.915	-8.8653	1.9746	-8.8770	-0.4091	-0.7431	0.3777	0.740	0.485	0.476	-0.254	0.852	-0.474	-0.628	0.233	0.751
0.2148	20.639	14.838	-55.535	-8.9251	1.9125	-8.8017	-0.5981	-0.6209	0.7531	0.740	0.486	0.476	-0.255	0.851	-0.474	-0.628	0.232	0.751
0.2149	21.253	12.859	-51.452	-8.9529	1.8787	-8.7297	-0.2782	-0.3384	0.7198	0.739	0.487	0.476	-0.256	0.851	-0.474	-0.628	0.231	0.752
0.2150	17.762	12.571	-49.106	-8.9339	1.8527	-8.7038	0.1906	-0.2596	0.2590	0.739	0.487	0.475	-0.257	0.851	-0.474	-0.627	0.230	0.752
0.2151	14.337	12.312	-45.796	-8.8974	1.8184	-8.7029	0.3651	-0.3433	0.0094	0.739	0.488	0.475	-0.259	0.851	-0.473	-0.627	0.229	0.752
0.2152	17.902	10.795	-33.909	-8.9012	1.7955	-8.6772	-0.0388	-0.2289	0.2565	0.738	0.489	0.475	-0.260	0.850	-0.473	-0.627	0.229	0.753
0.2153	26.075	8.433	-16.637	-8.9788	1.8259	-8.6341	-0.7753	0.3035	0.4309	0.738	0.490	0.475	-0.261	0.850	-0.473	-0.627	0.228	0.753
0.2154	29.621	6.133	-8.109	-9.0797	1.9258	-8.6146	-1.0098	0.9993	0.1958	0.738	0.490	0.474	-0.262	0.850	-0.473	-0.627	0.227	0.753
0.2155	23.410	4.683	-19.279	-9.0729	2.0447	-8.6314	0.0684	1.1894	-0.1680	0.737	0.491	0.474	-0.263	0.850	-0.472	-0.627	0.226	0.754
0.2156	10.996	5.588	-46.506	-8.8621	2.0763	-8.6793	2.1083	0.3153	-0.4792	0.737	0.492	0.474	-0.265	0.850	-0.472	-0.627	0.225	0.754
0.2157	0.659	9.633	-69.639	-8.5324	1.9630	-8.7613	3.2964	-1.1330	-0.8201	0.737	0.493	0.474	-0.266	0.849	-0.472	-0.627	0.224	0.754
0.2158	-1.123	13.773	-69.856	-8.3393	1.7691	-8.8495	1.9313	-1.9387	-0.8816	0.736	0.494	0.473	-0.267	0.849	-0.472	-0.627	0.224	0.755
0.2159	6.797	12.326	-51.755	-8.4848	1.5960	-8.8658	-1.4544	-1.7313	-0.1631	0.736	0.494	0.473	-0.268	0.849	-0.471	-0.627	0.223	0.755
0.2160	19.447	2.809	-35.534	-8.8895	1.4746	-8.7726	-4.0470	-1.2137	0.9320	0.736	0.495	0.473	-0.269	0.849	-0.471	-0.627	0.222	0.755
0.2161	28.442	-8.890	-32.421	-9.2267	1.3868	-8.6448	-3.3722	-0.8782	1.2778	0.735	0.496	0.472	-0.270	0.848	-0.471	-0.626	0.221	0.756
0.2162	28.913	-12.820	-35.038	-9.1969	1.3576	-8.6244	0.2979	-0.2917	0.2037	0.735	0.497	0.472	-0.272	0.848	-0.471	-0.626	0.220	0.756
0.2163	23.812	-6.010	-31.475	-8.8014	1.4549	-8.7795	3.9550	0.9724	-1.5509	0.735	0.497	0.472	-0.273	0.848	-0.470	-0.626	0.219	0.756
